rate_year,program,hospid,hospital_name,pct_adjustment,dollar_adjustment,source_file,pct_column,dollar_column
2027,MHAC,62,MedStar- Southern MD,0.02,4242042.0,ry2027__ry27_mhac_final_revenue_adjustments_final__mhac_revenue_adjustments.csv,% Adjustment,$ Adjustment
2027,MHAC,63,UMMS- St. Joe,0.02,6574578.0,ry2027__ry27_mhac_final_revenue_adjustments_final__mhac_revenue_adjustments.csv,% Adjustment,$ Adjustment
2027,MHAC,64,Lifebridge- Levindale,0.02,1492969.0,ry2027__ry27_mhac_final_revenue_adjustments_final__mhac_revenue_adjustments.csv,% Adjustment,$ Adjustment
2027,MHAC,65,Trinity - Holy Cross Germantown,-0.0057,-643660.0,ry2027__ry27_mhac_final_revenue_adjustments_final__mhac_revenue_adjustments.csv,% Adjustment,$ Adjustment
2018,PAU,1,MERITUS,-0.017535524861878454,-4350206.053938736,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,2,UNIVERSITY OF MARYLAND,-0.010254530386740332,-11958458.884400358,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,3,PRINCE GEORGE,-0.01509,-3608563.4883600003,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,4,HOLY CROSS,-0.016457376951602053,-6837249.261178557,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,5,FREDERICK MEMORIAL,-0.015395690607734805,-4326715.994462415,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,6,HARFORD,-0.025247265193370165,-2058206.7772049634,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,8,MERCY,-0.00729488950276243,-3375723.892424578,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,9,JOHNS HOPKINS,-0.011963618784530386,-23369402.16890467,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,10,DORCHESTER,-0.01509,-1202306.900187146,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,11,ST. AGNES,-0.019383563535911603,-6807387.335455361,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,12,SINAI,-0.012866795580110496,-7716248.852126953,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,13,BON SECOURS,-0.01509,-1584297.7381268693,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,15,FRANKLIN SQUARE,-0.01509,-6318375.718220001,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,16,WASHINGTON ADVENTIST,-0.01509,-3278301.2423102767,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,17,GARRETT COUNTY,-0.011324447513812154,-484974.20923428884,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,18,MONTGOMERY GENERAL,-0.016548977900552486,-2351778.539254496,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,19,PENINSULA REGIONAL,-0.016187707182320443,-5584915.506753143,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,22,SUBURBAN,-0.015145580110497237,-3310346.1228843126,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,23,ANNE ARUNDEL,-0.011949723756906077,-5776773.910810895,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,24,UNION MEMORIAL,-0.013881132596685082,-5370044.371772269,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,27,WESTERN MARYLAND HEALTH SYSTEM,-0.01488157458563536,-3839345.4674106794,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,28,ST. MARY,-0.015854226519337013,-2134756.799235394,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,29,HOPKINS BAYVIEW MED CTR,-0.01509,-7898881.2546000015,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,30,CHESTERTOWN,-0.02057853591160221,-847354.4922417125,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,32,UNION HOSPITAL  OF CECIL COUNT,-0.01509,-1987435.1255828682,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,33,CARROLL COUNTY,-0.01941135359116022,-3958119.538806958,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,34,HARBOR,-0.01509,-2461177.4021400004,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,35,CHARLES REGIONAL,-0.019508618784530387,-2386640.340488182,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,37,EASTON,-0.015840331491712708,-2642855.5380953825,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,38,UMMC MIDTOWN,-0.01509,-2895546.137164233,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,39,CALVERT,-0.0158264364640884,-1865860.1568046645,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,40,NORTHWEST,-0.02255162983425414,-4615117.242178664,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,43,BALTIMORE WASHINGTON MEDICAL CENTER,-0.02032842541436464,-7057541.059327383,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,44,G.B.M.C.,-0.012199834254143647,-4050196.4613760863,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,45,MCCREADY,-0.013408701657458564,-121591.6933843695,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,48,HOWARD COUNTY,-0.01729930939226519,-4020574.017080354,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,49,UPPER CHESAPEAKE HEALTH,-0.01507610497237569,-4286878.999665242,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,51,DOCTORS COMMUNITY,-0.02346870165745856,-4318086.153289602,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,55,LAUREL REGIONAL,-0.01509,-1310667.1729000001,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,56,GOOD SAMARITAN,-0.02053685082872928,-5130445.078416264,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,57,SHADY GROVE,-0.013700497237569059,-4461882.918245481,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,58,REHAB & ORTHO,-7.114254143646408e-05,-6651.015306185251,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,60,FT. WASHINGTON,-0.02149560773480663,-802982.0632157314,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,61,ATLANTIC GENERAL,-0.011477292817679558,-1032629.2177228569,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,62,SOUTHERN MARYLAND,-0.021565082872928177,-5253518.212749795,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,63,UM ST. JOSEPH,-0.011908038674033148,-3595241.169504156,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,64,Levindale,-0.010629696132596685,-435118.81975885027,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2018,PAU,65,HOLY CROSS GERMANTOWN,-0.016457376951602053,-1271536.4074262474,ry2018__pau_62217__pau_savings_adjustments.csv,FY18 PAU Savings Adjust w/ Protection (%),FY17 PAU Savings Adjustment with Protection ($)
2019,PAU,1,MERITUS,-0.022002373870157636,-5520664.077621522,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,2,UMMC,-0.013940463767946035,-13498781.707746325,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,3,PRINCE GEORGE,-0.01806544971818445,-4324395.614066597,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,4,HOLY CROSS,-0.017873433412288135,-7893731.197513818,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,5,FREDERICK,-0.022875651082150013,-5067592.486405446,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,6,HARFORD,-0.026876945471290596,-2524680.6116014617,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,8,MERCY,-0.009036272179416906,-3663552.0614870177,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,9,JOHNS HOPKINS,-0.014762064042782493,-26672299.890770853,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,10,DORCHESTER,-0.018065447350355042,-725743.841683865,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,11,ST. AGNES,-0.023881589398081424,-8072606.525870337,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,12,SINAI,-0.014726345243153197,-9124538.13214418,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,13,BON SECOURS,-0.018065452588266206,-1723772.3933079422,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,15,FRANKLIN SQUARE,-0.01806545013659932,-7430355.854279773,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,16,WASH ADVENTIST,-0.018065451281073275,-3898038.3930841475,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,17,GARRETT COUNTY,-0.013230642851527528,-605944.3955963443,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,18,MONTGOMERY,-0.01972440048828315,-2812121.2528816303,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,19,PRMC,-0.017301120605178185,-6792718.355825023,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,22,SUBURBAN,-0.01641075752889929,-4484668.9730141405,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,23,ANNE ARUNDEL,-0.014399783424087608,-6881944.4428195115,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,24,UNION MEMORIAL,-0.019172672732752985,-5756652.161020862,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,27,WESTERN MD,-0.018525509865661653,-4712415.680797837,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,28,ST. MARY,-0.019939791426933567,-2736036.5323130563,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,29,HOPKINS BAYVIEW,-0.018065449446596007,-9362446.672131484,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,30,CHESTERTOWN,-0.019278237410052062,-1117206.4402350287,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,32,UNION OF CECIL,-0.018065451203034318,-2359446.5258992296,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,33,CARROLL,-0.026896993289335102,-4341595.446625854,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,34,HARBOR,-0.018065450659523058,-2874191.982019718,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,35,CHARLES REGIONAL,-0.020610799004721677,-2803842.8556620274,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,37,EASTON,-0.015231568535885216,-3096495.0447670575,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,38,UMMC MIDTOWN,-0.01806544959387295,-3442404.276500295,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,39,CALVERT,-0.018553669830724297,-2244536.6006050436,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,40,NORTHWEST,-0.025979336749357432,-5594124.905902561,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,43,UMBWMC,-0.023509579258450247,-8105615.678063987,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,44,G.B.M.C.,-0.012910503137508068,-5312058.847841407,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,45,MCCREADY,-0.013342104111832533,-208250.33025194658,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,48,HOWARD COUNTY,-0.020800401650951636,-5035913.166127226,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,49,UPPER CHESAPEAKE,-0.017966272168242137,-4909070.744189941,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,51,DOCTORS,-0.028227545570274057,-5306892.348228961,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,55,LAUREL REGIONAL,-0.017604495718245797,-1484000.1790381249,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,56,GOOD SAMARITAN,-0.027681075782628083,-5845659.42434607,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,57,SHADY GROVE,-0.017242497728365197,-5160898.1496676,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,58,REHAB & ORTHO,-0.0007233507115525863,-8356.808496518319,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,60,FT. WASHINGTON,-0.023570744757102573,-1010795.7697287716,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,61,ATLANTIC GENERAL,-0.015115522244239519,-1180343.8384881401,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,62,SOUTHERN MD,-0.027138772330164495,-5817602.225738956,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,63,UM ST. JOSEPH,-0.012977851680933804,-4623341.345376591,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,64,LEVINDALE,-0.01195848647887583,-611430.1382285095,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2019,PAU,65,HC GERMANTOWN,-0.020993203070182213,-1649332.4924100887,ry2019__ry19pausavingsscaling__7_pau_savings_to_use.csv,RY19 PAU Savings Adjust w/ Protection (%),RY18 PAU Savings Adjustment with Protection ($)
2020,PAU,1,Meritus,-0.0035,-1268290.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,2,UMMC,-0.0021,-3629153.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,3,UM-PG*,-0.0038,-1324066.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,4,Holy Cross,-0.0029,-1452026.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,5,Frederick,-0.0037,-1277082.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,6,UM-Harford,-0.0047,-493095.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,8,Mercy,-0.002,-1073092.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,9,Johns Hopkins,-0.0022,-5329088.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,10,UM-Dorchester,-0.0036,-167922.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,11,St Agnes,-0.0042,-1742834.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,12,Sinai,-0.0024,-1834034.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,13,Bon Secours,-0.0049,-552644.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,15,MS Franklin Sq,-0.0041,-2237982.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,16,Wash Adventist,-0.0035,-965712.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,17,Garrett,-0.0024,-145527.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,18,MS Montgomery,-0.0034,-599522.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,19,PRMC,-0.0031,-1365465.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,22,Suburban,-0.0029,-938775.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,23,AAMC,-0.0024,-1481454.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,24,MS Union Mem,-0.0036,-1491076.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,27,Western MD,-0.0029,-943701.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,28,MS St Marys,-0.0034,-629985.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,29,Bayview,-0.0032,-2149488.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,30,UM-Chestertown,-0.0019,-101718.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,32,Union of Cecil,-0.0031,-497665.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,33,Carroll,-0.0047,-1067295.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,34,MS Harbor,-0.0043,-806691.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,35,UM-Charles,-0.0035,-538538.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,37,UM-Easton,-0.002,-428524.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
2020,PAU,38,UMMC Midtown,-0.004,-893326.0,ry2020__ry2020pausavingsscaling__pau_savings.csv,RY20 PAU Savings Adjustment %,Restated RY20 PAU Savings Adjustment $
