hosp_num,fiscal_year,fy_end_month,hospital_key,match_score,match_basis,equivalent_inpatient_adms_eipa_regulated_services,equivalent_inpatient_adms_eipa_total,gross_patient_revenue_regulated_services,gross_patient_revenue_total,gross_patient_revenue_unregulated_services,inpatient_readmission_charges,net_operating_profit_loss_regulated_services,net_operating_profit_loss_total,net_operating_profit_loss_unregulated_services,net_patient_revenue_npr_regulated_services,net_patient_revenue_npr_total,net_patient_revenue_npr_unregulated_services,nor_per_eipa_regulated_services,nor_per_eipa_total,npr_per_eipa_regulated_services,npr_per_eipa_total,operating_expenses_per_eipa_regulated_services,operating_expenses_per_eipa_total,other_operating_revenue_regulated_services,other_operating_revenue_total,other_operating_revenue_unregulated_services,potentially_avoidable_utilization_costs,risk_adjusted_ppc_rate,risk_adjusted_readmission_percent,total_direct_graduate_medical_education,total_direct_medical_education,total_excess_profit_loss,total_excess_profit_loss_net_operating_profit_of_regulated_nor,total_excess_profit_loss_net_total_operating_profit_of_total_nor,total_excess_profit_loss_total_excess_profit_of_total_revenue,total_non_operating_profit_loss,total_non_operating_profit_loss_change_in_net_operating_profit_regulated,total_non_operating_profit_loss_change_in_net_operating_profit_total,total_non_operating_profit_loss_change_in_nor_per_eipa_regulated,total_non_operating_profit_loss_change_in_npr_per_eipa_regulated,total_non_operating_profit_loss_change_in_oper_expense_per_eipa_regulated,total_non_operating_profit_loss_change_in_total_excess_profit,total_non_operating_profit_loss_net_operating_profit_of_regulated_nor,total_non_operating_profit_loss_net_total_operating_profit_of_total_nor,total_non_operating_profit_loss_non_operating_expenses,total_non_operating_profit_loss_non_operating_revenue,total_non_operating_profit_loss_total_excess_profit,total_non_operating_profit_loss_total_excess_profit_of_total_revenue,total_operating_expenses_regulated_services,total_operating_expenses_total,total_regulated_inpatient_admissions,total_regulated_outpatient_visits,net_operating_profit_of_regulated_nor,net_total_operating_profit_of_total_nor,total_excess_profit_of_total_revenue
5,2009,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,27652.0,37979.0,266844200.0,354041116.0,87196916.0,,12333922.0,1943092.0,-10390830.0,228268395.0,276112767.0,47844372.0,8461.24,7580.17,8255.02,7270.11,8015.2,7529.0,233970884.0,287888368.0,53917484.0,,,,,,,,,,-14517624.0,18.19,13.94,5.09,4.16,4.61,-64.26,5.27,0.67,0.0,-14517624.0,-12574532.0,-4.6,221636962.0,285945276.0,,,5.27,0.67,-4.6
5,2010,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,29886.0,40713.0,282475300.0,372710457.0,90235157.0,,16242542.0,4555165.0,-11687377.0,243069472.0,291965076.0,48895604.0,8316.13,7442.82,8133.35,7171.36,7772.63,7330.94,5462472.0,11052051.0,5589579.0,,,,,,,,,,3699000.0,31.69,134.43,-1.72,-1.47,-3.03,165.64,6.54,1.5,0.0,3699000.0,8254165.0,2.69,232289402.0,298461962.0,,,6.54,1.5,2.69
5,2011,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,31149.0,40414.0,323934900.0,420284670.0,96349770.0,,30198403.0,14467845.0,-15730558.0,272142214.0,327783897.0,55641683.0,8981.36,8419.74,8736.71,8110.61,8011.89,8061.75,279762961.0,340276897.0,60513936.0,,,,,,,,,,11282000.0,85.92,217.61,8.0,7.42,3.08,211.96,10.79,4.25,0.0,11282000.0,25749845.0,7.32,249564558.0,325809052.0,,,10.79,4.25,7.32
5,2012,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,31289.0,40050.0,334410300.0,428047980.0,93637680.0,,9272039.0,589466.0,-8682574.0,267942036.0,327782227.0,59840190.0,8715.72,8418.68,8563.41,8184.25,8419.39,8403.96,4765628.0,337171466.0,4623611.0,,,,,,-2998773.0,,,,-3588239.0,-69.3,-95.93,-2.96,-1.98,5.09,-111.65,3.4,0.17,7810000.0,4221761.0,-2998773.0,-0.88,263435625.0,336582000.0,19107.0,100619.0,3.4,0.17,-0.88
5,2013,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,31256.0,40423.0,337093700.0,435950974.0,98857274.0,26180572.0,17216148.0,-603048.0,-17819196.0,276164675.0,330644933.0,54480258.0,8996.7,8420.09,8835.47,8179.68,8445.9,8435.01,5039603.0,340362826.0,4678290.0,44076833.0,1.13,11.4,0.0,,10738933.0,6.12,-0.18,3.03,11341981.0,85.68,-202.3,3.22,3.18,0.31,458.11,6.12,-0.18,3193127.0,14535107.0,10738933.0,3.03,263988130.0,340965873.0,17954.0,103642.0,6.12,-0.18,3.03
5,2014,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,,,339660800.0,409657855.0,69997055.0,22598572.0,16325142.0,3130038.0,-13195104.0,274540716.0,313434038.0,38893323.0,,,,,,,281086054.0,10228999.0,3683661.0,40249248.0,1.02,10.41,0.0,0.0,16993038.0,5.81,0.97,5.0,13863000.0,,,,,,,,,2660000.0,16523000.0,,,264760912.0,320533000.0,16383.0,118058.0,5.81,0.97,5.0
5,2015,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,,,346609902.0,403696350.0,57086448.0,23544839.0,24767220.0,11105045.0,-13662174.0,293871610.0,327251045.0,33379435.0,,,,,,,299001523.0,335505464.0,36503941.0,41457493.0,0.89,10.6,0.0,0.0,11684445.0,8.28,3.31,3.41,579400.0,,,,,,,,,6869000.0,7448400.0,,,274234304.0,324400419.0,,,8.28,3.31,3.41
5,2016,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,,,363795700.0,421090370.0,57294670.0,21056369.0,34613957.0,18706017.0,-15907940.0,307860058.0,341943017.0,34082959.0,,,,,,,4929135.0,8318000.0,3388865.0,37619625.0,0.73,9.39,,0.0,12241017.0,11.07,5.34,3.45,-6465000.0,,,,,,,,,11063000.0,4598000.0,,,278175236.0,331555000.0,,,11.07,5.34,3.45
5,2017,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,,,346113400.0,453561842.0,107448442.0,23677402.0,42213568.0,17978227.0,-24235341.0,291537409.0,356893227.0,65355818.0,,,,,,,4003779.0,7292000.0,3288221.0,45154153.0,0.57,10.08,,0.0,31062227.0,14.28,4.94,8.23,13084000.0,,,,,,,,,0.0,13084000.0,,,253327620.0,346207000.0,,,14.28,4.94,8.23
5,2018,June,FREDERICK MEMORIAL HOSPITAL,0.975,hscrc_name,,,355845200.0,440127920.0,84282720.0,27405380.0,53435977.0,26672103.0,-26763874.0,302004573.0,357250103.0,55245531.0,,,,,,,5348698.0,9458000.0,4109302.0,51399806.0,0.41,10.45,,0.0,42505103.0,17.39,7.27,10.93,15833000.0,,,,,,,,,6451000.0,22284000.0,,,253917293.0,340036000.0,,,17.39,7.27,10.93
6,2011,December,UM HARFORD MEMORIAL HOSPITAL,0.975,name_history,10041.0,10063.0,100465500.0,100687100.0,221600.0,,3498273.0,1725589.0,-1772684.0,80367789.0,80519589.0,151800.0,8112.42,8158.2,8003.72,8001.19,7764.04,7986.73,1091500.0,82099589.0,640300.0,,,,,,,,,,-621000.0,-36.92,-47.63,10.75,10.28,13.63,-86.98,4.29,2.1,621000.0,0.0,1104589.0,1.35,77961016.0,80374000.0,,,4.29,2.1,1.35
6,2012,December,UM HARFORD MEMORIAL HOSPITAL,0.975,name_history,10561.0,10577.0,104451400.0,104614700.0,163300.0,10967334.0,3539177.0,2971054.0,-568123.0,82984005.0,83088005.0,104000.0,7957.12,8177.79,7857.65,7855.22,7622.0,7896.91,1050423.0,3412000.0,2361577.0,17742365.0,1.4,12.25,0.0,,8268054.0,4.21,3.43,9.01,5297000.0,1.17,72.18,-1.91,-1.83,-1.83,648.52,4.21,3.43,0.0,5297000.0,8268054.0,9.01,80495251.0,83528951.0,,,4.21,3.43,9.01
6,2013,December,UM HARFORD MEMORIAL HOSPITAL,0.975,name_history,10519.0,10532.0,103499300.0,103630000.0,130700.0,9505802.0,6070368.0,4184339.0,-1886029.0,80749039.0,80810339.0,61300.0,7909.88,7951.25,7676.72,7672.86,7332.78,7553.95,2452600.0,83742339.0,479400.0,17064455.0,1.23,11.79,0.0,0.0,11524339.0,7.3,5.0,12.65,7340000.0,71.52,40.84,-0.59,-2.3,-3.79,39.38,7.3,5.0,0.0,7340000.0,11524339.0,12.65,77131271.0,79558000.0,,,7.3,5.0,12.65
6,2014,June,UM HARFORD MEMORIAL HOSPITAL,0.975,name_history,,,53719100.0,53779400.0,60300.0,,6252500.0,4789400.0,-1463100.0,44777400.0,44822100.0,44700.0,,,,,,,45433800.0,831500.0,175100.0,,,,,,6704700.0,,,,1915300.0,,,,,,,,,0.0,1915300.0,,,39181300.0,40864200.0,2351.0,44589.0,,,
6,2015,June,UM HARFORD MEMORIAL HOSPITAL,0.975,name_history,,,104703700.0,104859700.0,156000.0,9729882.0,10380504.0,8904600.0,-1475904.0,86689400.0,86781000.0,91600.0,,,,,,,1453800.0,88896700.0,753500.0,17804194.0,0.9,10.46,0.0,0.0,9405600.0,11.78,10.02,10.04,501000.0,,,,,,,,,4299000.0,4800000.0,,,77762696.0,79992100.0,,,11.78,10.02,10.04
6,2016,June,UM HARFORD MEMORIAL HOSPITAL,0.975,name_history,,,104106100.0,104326100.0,220000.0,10475620.0,9405767.0,7510958.0,-1894809.0,89067100.0,89287100.0,220000.0,,,,,,,89700767.0,90233958.0,533191.0,18280596.0,0.63,11.29,,0.0,8000958.0,10.49,8.32,8.82,490000.0,,,,,,,,,0.0,490000.0,,,80295000.0,82723000.0,,,10.49,8.32,8.82
6,2017,June,UM HARFORD MEMORIAL HOSPITAL,0.975,name_history,,,105314800.0,105485800.0,171000.0,10976965.0,9100100.0,5356958.0,-3743142.0,88949958.0,89120958.0,171000.0,,,,,,,89797200.0,90282958.0,485758.0,18429905.0,0.49,11.83,,0.0,13498958.0,10.13,5.93,13.71,8142000.0,,,,,,,,,0.0,8142000.0,,,80697100.0,84926000.0,,,10.13,5.93,13.71
6,2018,June,UM HARFORD MEMORIAL HOSPITAL,0.975,name_history,,,105943546.0,106111546.0,168000.0,11350250.0,5771423.0,1868000.0,-3903423.0,88285000.0,88453000.0,168000.0,,,,,,,89109523.0,89587000.0,477477.0,19009003.0,0.42,10.86,,0.0,6828000.0,6.48,2.09,7.22,4960000.0,,,,,,,,,0.0,4960000.0,,,83338100.0,87719000.0,,,6.48,2.09,7.22
8,2007,June,MERCY MEDICAL CENTER,0.975,hscrc_name,30010.0,30412.0,325029000.0,329388128.0,4359128.0,,28964794.0,26214338.0,-2750456.0,285178259.0,289537387.0,4359128.0,9746.74,10032.62,9502.79,9520.37,8781.57,9170.66,292499159.0,305116338.0,12617179.0,,,,,,,,,,5046000.0,47.26,35.88,11.44,10.03,8.61,42.2,9.9,8.59,4751000.0,9797000.0,31260338.0,9.93,263534365.0,278902000.0,,,9.9,8.59,9.93
8,2008,June,MERCY MEDICAL CENTER,0.975,hscrc_name,32666.0,33214.0,353240000.0,359162547.0,5922547.0,,28738877.0,26974054.0,-1764823.0,310781321.0,316703868.0,5922547.0,9657.12,10039.73,9513.81,9535.25,8777.35,9227.6,315462821.0,333459788.0,17996967.0,,,,,,,,,,-6891000.0,-0.78,2.9,-0.92,0.12,-0.05,-35.76,9.11,8.09,19001000.0,12110000.0,20083054.0,5.81,286723944.0,306485734.0,,,9.11,8.09,5.81
8,2009,June,MERCY MEDICAL CENTER,0.975,hscrc_name,33604.0,34093.0,382169900.0,387730403.0,5560503.0,,33930600.0,31326480.0,-2604120.0,334232485.0,339792988.0,5560503.0,10058.02,10429.83,9946.08,9966.54,9048.31,9510.99,337994222.0,355588388.0,17594166.0,,,,,,,,,,-34349064.0,18.07,16.14,4.15,4.54,3.09,-115.05,10.04,8.81,35316888.0,967824.0,-3022584.0,-0.85,304063622.0,324261908.0,,,10.04,8.81,-0.85
8,2010,June,MERCY MEDICAL CENTER,0.975,hscrc_name,33527.0,33941.0,388727200.0,393528323.0,4801123.0,,31580844.0,25231960.0,-6348884.0,335374561.0,340175684.0,4801123.0,10118.26,10468.71,10003.21,10022.63,9176.3,9725.3,339231791.0,15140574.0,11283344.0,,,,,,,,,,6014865.0,-6.93,-19.45,0.6,0.57,1.41,1133.78,9.31,7.1,629252.0,6644117.0,31246825.0,8.63,307650947.0,330084298.0,,,9.31,7.1,8.63
8,2011,June,MERCY MEDICAL CENTER,0.975,hscrc_name,33407.0,33776.0,420066700.0,424714683.0,4647983.0,,20663459.0,12861638.0,-7801821.0,356258595.0,360906578.0,4647983.0,10847.66,11222.41,10664.29,10685.19,10229.12,10841.62,6126028.0,18145224.0,12019196.0,,,,,,,,,,22557807.0,-34.57,-49.03,7.21,6.61,11.47,13.35,5.7,3.39,-19254559.0,3303248.0,35419445.0,9.26,341721164.0,366190164.0,,,5.7,3.39,9.26
8,2012,June,MERCY MEDICAL CENTER,0.975,hscrc_name,32987.0,33036.0,459265700.0,459949668.0,683968.0,,21797330.0,8670893.0,-13126437.0,385649759.0,386333727.0,683968.0,11954.26,12360.48,11691.06,11694.38,11293.47,12098.01,8682300.0,22005287.0,13322987.0,,,,,,-14315107.0,,,,-22986000.0,5.49,-32.58,10.2,9.63,10.41,-140.42,5.53,2.12,23249000.0,263000.0,-14315107.0,-3.5,372534729.0,399668121.0,16740.0,201117.0,5.53,2.12,-3.5
8,2013,June,MERCY MEDICAL CENTER,0.975,hscrc_name,33615.0,35110.0,470759600.0,471386739.0,627139.0,24068778.0,15429893.0,3064576.0,-12365317.0,398432064.0,399059203.0,627139.0,11954.22,11871.25,11852.93,11365.91,11495.2,11783.97,3404900.0,17742543.0,14337643.0,35990411.0,1.03,14.74,4655550.0,,31020207.0,3.84,0.74,7.11,27955631.0,-29.21,-64.66,-0.0,1.38,1.79,316.7,3.84,0.74,-8497548.0,19458083.0,31020207.0,7.11,386407071.0,413737170.0,16473.0,189379.0,3.84,0.74,7.11
8,2014,June,MERCY MEDICAL CENTER,0.975,hscrc_name,,,489187300.0,489937199.0,749899.0,20559455.0,14111314.0,6307013.0,-7804301.0,408619365.0,409369264.0,749899.0,,,,,,,417579265.0,433214594.0,15635329.0,31378616.0,1.05,14.47,4675330.0,4675330.0,16016399.0,3.38,1.46,3.62,9709384.0,,,,,,,,,-985216.0,8724168.0,,,403467951.0,426907582.0,15231.0,185353.0,3.38,1.46,3.62
8,2015,June,MERCY MEDICAL CENTER,0.975,hscrc_name,,,495805900.0,496533840.0,727940.0,19146143.0,19910918.0,10621411.0,-9289507.0,422084601.0,422812541.0,727940.0,,,,,,,13387504.0,28444918.0,15057414.0,29127215.0,0.85,12.67,4874380.0,4874380.0,16544255.0,4.57,2.35,3.62,5922844.0,,,,,,,,,43982.0,5966826.0,,,415561187.0,440636048.0,,,4.57,2.35,3.62
8,2016,June,MERCY MEDICAL CENTER,0.975,hscrc_name,,,513599600.0,514328998.0,729398.0,17975410.0,19356956.0,9507587.0,-9849369.0,442251408.0,442980806.0,729398.0,,,,,,,455037446.0,28191567.0,15405529.0,27888904.0,0.65,11.85,,4707423.0,7945460.0,4.25,2.02,1.65,-1562127.0,,,,,,,,,10933543.0,9371416.0,,,435680490.0,461664786.0,,,4.25,2.02,1.65
8,2017,June,MERCY MEDICAL CENTER,0.975,hscrc_name,,,524091400.0,524919011.0,827611.0,18234801.0,28035925.0,16261540.0,-11774385.0,453324647.0,454152258.0,827611.0,,,,,,,463362151.0,26140814.0,16103310.0,27492966.0,0.51,12.53,,4838569.0,40081012.0,6.05,3.39,7.95,23823750.0,,,,,,,,,-2139.0,23821611.0,,,435326226.0,464031532.0,,,6.05,3.39,7.95
8,2018,June,MERCY MEDICAL CENTER,0.975,hscrc_name,,,539029100.0,544261241.0,5232141.0,19440723.0,29998239.0,18822695.0,-11175544.0,466732046.0,471964187.0,5232141.0,,,,,,,480633946.0,30675701.0,22005942.0,31075780.0,0.46,12.1,,5047339.0,29329295.0,6.24,3.74,5.72,10506600.0,,,,,,,,,0.0,10506600.0,,,450635707.0,483817193.0,,,6.24,3.74,5.72
9,2007,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,66077.0,67090.0,1422728400.0,1438552089.0,15823689.0,,28123088.0,35167112.0,7044024.0,1230640715.0,1242056753.0,11416038.0,18794.88,19802.91,18624.24,18513.29,18369.27,19278.73,1241915775.0,1328577840.0,86662065.0,,,,,,,,,,25451583.0,-10.15,15.76,6.29,6.33,6.77,13.84,2.26,2.65,0.0,25451583.0,60618695.0,4.48,1213792687.0,1293410728.0,,,2.26,2.65,4.48
9,2008,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,67513.0,69409.0,1532521600.0,1564356991.0,31835391.0,,38339960.0,42295610.0,3955650.0,1324205233.0,1355193298.0,30988065.0,19798.33,20678.01,19614.16,19524.77,19230.44,20068.65,1336639058.0,1435238937.0,98599879.0,,,,,,,,,,27352276.0,36.33,20.27,5.34,5.32,4.69,14.9,2.87,2.95,0.0,27352276.0,69647886.0,4.76,1298299098.0,1392943327.0,,,2.87,2.95,4.76
9,2009,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,69843.0,70526.0,1620280400.0,1625720320.0,5439920.0,,65770670.0,62135326.0,-3635344.0,1412843376.0,1418085533.0,5242157.0,20409.36,21733.02,20228.93,20107.21,19467.66,20852.0,1425445076.0,1532747407.0,107302331.0,,,,,,,,,,21156737.0,71.55,46.91,3.09,3.13,1.23,19.59,4.61,4.05,0.0,21156737.0,83292063.0,5.36,1359674406.0,1470612081.0,,,4.61,4.05,5.36
9,2010,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,70234.0,70947.0,1709103100.0,1714754144.0,5651044.0,,67456691.0,59666923.0,-7789768.0,1480465000.0,1485245844.0,4780844.0,21263.68,22703.37,21078.89,20934.49,20303.23,21862.37,1493443862.0,1610743523.0,117299661.0,,,,,,,,,,20587163.0,2.56,-3.97,4.19,4.2,4.29,1057.39,4.52,3.7,0.0,20587163.0,80254086.0,4.92,1425987171.0,1551076600.0,,,4.52,3.7,4.92
9,2011,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,70010.0,70607.0,1772066300.0,1780010957.0,7944657.0,,62816319.0,58156255.0,-4660064.0,1526449134.0,1533421424.0,6972290.0,21995.74,23630.85,21803.16,21717.55,21098.5,22807.2,13482919.0,135093260.0,128582631.0,,,,,,,,,,23520276.0,-6.88,-2.53,3.44,3.44,3.92,1.77,4.08,3.49,0.0,23520276.0,81676531.0,4.83,1477115734.0,1610358429.0,,,4.08,3.49,4.83
9,2012,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,72575.0,73281.0,1851351500.0,1859191214.0,7839714.0,,32726234.0,33393001.0,666767.0,1578655727.0,1585242258.0,6586531.0,21946.37,23529.22,21752.12,21632.26,21495.44,23073.54,14097472.0,139012083.0,124914611.0,,,,,,66111683.0,,,,32718682.0,-47.9,-42.58,-0.22,-0.23,1.88,-19.06,2.05,1.94,0.0,32718682.0,66111683.0,3.76,1560026965.0,1690861340.0,47047.0,499124.0,2.05,1.94,3.76
9,2013,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,77249.0,77552.0,2132419000.0,2140338391.0,7919391.0,173985259.0,17927223.0,15968199.0,-1959024.0,1760717473.0,1766832964.0,6115491.0,22981.31,24669.05,22792.69,22782.63,22749.24,24463.15,14570644.0,146295052.0,131724408.0,205069453.0,1.5,14.99,102860000.0,,51063077.0,1.01,0.83,2.62,35094878.0,-45.22,-52.18,4.72,4.78,5.83,-22.76,1.01,0.83,0.0,35094878.0,51063077.0,2.62,1757360894.0,1897159817.0,48261.0,536188.0,1.01,0.83,2.62
9,2014,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,,,2172517900.0,2184869227.0,12351327.0,164047904.0,24951117.0,31428478.0,6477361.0,1778796357.0,1789305472.0,10509115.0,,,,,,,1793452537.0,170399080.0,166252015.0,202679689.0,1.04,14.86,103050920.0,103050920.0,66850174.0,1.39,1.6,3.35,35421690.0,,,,,,,,,0.0,35421690.0,,,1768501426.0,1928276090.0,48466.0,548274.0,1.39,1.6,3.35
9,2015,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,,,2209868500.0,2216978516.0,7110016.0,163691593.0,12411383.0,9690699.0,-2720684.0,1839752921.0,1845197825.0,5444904.0,,,,,,,1854705447.0,211940529.0,196988003.0,205056596.0,0.91,14.23,110114790.0,110114790.0,49280467.0,0.67,0.47,2.35,39589768.0,,,,,,,,,0.0,39589768.0,,,1842294064.0,2047447655.0,,,0.67,0.47,2.35
9,2016,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,,,2282683400.0,2292324676.0,9641276.0,162188114.0,26921908.0,25502459.0,-1419449.0,1916625561.0,1926266837.0,9641276.0,,,,,,,15291999.0,2198851811.0,266934251.0,204089665.0,0.77,13.12,,108442934.0,62300768.0,1.39,1.16,2.79,36798309.0,,,,,,,,,0.0,36798309.0,,,1904995652.0,2173349352.0,,,1.39,1.16,2.79
9,2017,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,,,2352718900.0,2364485717.0,11766817.0,156690104.0,-32264835.0,-3209952.0,29054883.0,1974827162.0,1986593979.0,11766817.0,,,,,,,15747204.0,2303995549.0,313421183.0,201317290.0,0.66,13.06,,115867630.0,118547952.0,-1.62,-0.14,4.84,121757904.0,,,,,,,,,24832000.0,146589904.0,,,2022839201.0,2307205501.0,,,-1.62,-0.14,4.84
9,2018,June,JOHNS HOPKINS HOSPITAL,0.975,cms_name,,,2409765550.0,2423681950.0,13916400.0,168223432.0,-4666150.0,11108250.0,15774400.0,2011390550.0,2025306950.0,13916400.0,,,,,,,29236300.0,2407430250.0,352887000.0,218154534.0,0.39,13.2,,115134967.0,85439950.0,-0.23,0.46,3.43,74331700.0,,,,,,,,,10311000.0,84642700.0,,,2045293000.0,2396322000.0,,,-0.23,0.46,3.43
10,2007,June,DORCHESTER GENERAL HOSPITAL,0.685,name_history,6133.0,6356.0,43008008.0,45147359.0,2139351.0,,3919793.0,2531386.0,-1388407.0,36917306.0,38268409.0,1351103.0,6154.32,6204.63,6019.29,6021.01,5515.2,5806.35,37745469.0,39435450.0,1689981.0,,,,,,,,,,379872.0,85.53,237.88,15.43,13.66,10.3,227.44,10.38,6.42,0.0,379872.0,2911258.0,7.31,33825676.0,36904064.0,,,10.38,6.42,7.31
10,2008,June,DORCHESTER GENERAL HOSPITAL,0.685,name_history,6220.0,6485.0,47996300.0,50036482.0,2040182.0,,1963896.0,708902.0,-1254994.0,41070915.0,42317969.0,1247054.0,6697.24,6665.04,6602.83,6525.92,6381.51,6555.72,41658157.0,43220090.0,1561933.0,,,,,,,,,,157.0,-49.9,-72.0,8.82,9.69,15.71,-75.64,4.71,1.64,0.0,157.0,709059.0,1.64,39694261.0,42511188.0,,,4.71,1.64,1.64
10,2009,June,DORCHESTER GENERAL HOSPITAL,0.685,name_history,6344.0,6555.0,52734300.0,54491585.0,1757285.0,,1974709.0,901718.0,-1072990.0,44424176.0,45756733.0,1332557.0,7104.6,7126.66,7002.74,6980.19,6793.32,6989.11,45070325.0,46716865.0,1646540.0,,,,,,,,,,11709.0,0.55,27.2,6.08,6.06,6.45,28.82,4.38,1.93,0.0,11709.0,913427.0,1.95,43095616.0,45815146.0,,,4.38,1.93,1.95
10,2010,June,DORCHESTER GENERAL HOSPITAL,0.685,name_history,6229.0,6418.0,51961600.0,53538249.0,1576649.0,,3327627.0,1629033.0,-1698594.0,44769075.0,45374958.0,605883.0,7299.85,7226.74,7187.21,7069.96,6765.63,6972.91,701585.0,46381149.0,304606.0,,,,,,,,,,52994.0,68.51,80.66,2.75,2.63,-0.41,84.14,7.32,3.51,0.0,52994.0,1682027.0,3.62,42143033.0,44752116.0,,,7.32,3.51,3.62
10,2011,June,UM SHORE MEDICAL DORCHESTER,0.731,name_history,6169.0,6344.0,56094100.0,57681478.0,1587378.0,,5872745.0,4681044.0,-1191701.0,47446616.0,48060082.0,613466.0,7751.22,7682.09,7691.07,7576.12,6799.25,6944.17,47817692.0,48732303.0,914611.0,,,,,,,,,,671304.0,76.48,187.35,6.18,7.01,0.5,218.21,12.28,9.61,0.0,671304.0,5352348.0,10.83,41944947.0,44051259.0,,,12.28,9.61,10.83
10,2012,June,UM SHORE MEDICAL DORCHESTER,0.731,name_history,5903.0,6149.0,59359900.0,61832767.0,2472867.0,,7396857.0,5763053.0,-1633805.0,47614371.0,48348709.0,734338.0,8104.01,7942.03,8066.34,7863.18,6850.91,7004.76,222340.0,484865.0,262525.0,,,,,,5576088.0,,,,-186965.0,25.95,23.11,4.55,4.88,0.76,4.18,15.46,11.8,0.0,-186965.0,5576088.0,11.46,40439854.0,43070521.0,2844.0,24509.0,15.46,11.8,11.46
10,2013,June,UM SHORE MEDICAL DORCHESTER,0.731,name_history,5867.0,6186.0,59897900.0,63148813.0,3250913.0,4524465.0,8347091.0,6253874.0,-2093218.0,46893694.0,48190528.0,1296834.0,8011.99,7854.36,7992.59,7790.79,6589.31,6843.32,47007498.0,48583761.0,1576264.0,10089111.0,0.82,11.81,0.0,,6630853.0,17.76,12.87,13.54,376979.0,12.85,8.52,-1.14,-0.91,-3.82,18.92,17.76,12.87,0.0,376979.0,6630853.0,13.54,38660406.0,42329887.0,2611.0,26416.0,17.76,12.87,13.54
10,2014,June,UM SHORE MEDICAL DORCHESTER,0.731,name_history,,,58994300.0,62343201.0,3348901.0,4965106.0,8281878.0,6436401.0,-1845477.0,44745961.0,45695987.0,950026.0,,,,,,,44890664.0,46110269.0,1219605.0,11639918.0,1.44,12.2,0.0,,6224482.0,18.45,13.96,13.56,-211918.0,,,,,,,,,0.0,-211918.0,,,36608786.0,39673868.0,2408.0,23248.0,18.45,13.96,13.56
10,2015,June,UM SHORE MEDICAL DORCHESTER,0.731,name_history,,,56007200.0,59208367.0,3201167.0,6662779.0,8291243.0,6497644.0,-1793599.0,43898251.0,45005618.0,1107367.0,,,,,,,43941853.0,45312398.0,1370545.0,12846683.0,0.77,13.04,0.0,,6542898.0,18.87,14.34,14.43,45254.0,,,,,,,,,0.0,45254.0,,,35650610.0,38814754.0,,,18.87,14.34,14.43
10,2016,June,UM SHORE REGIONAL HEALTH AT DORCHESTER,0.661,name_history,,,51452800.0,54323872.0,2871072.0,4542914.0,5973138.0,4902052.0,-1071086.0,42352628.0,43954300.0,1601672.0,,,,,,,42401061.0,327266.0,1880505.0,9950566.0,0.68,11.05,,0.0,4579237.0,14.09,11.07,10.42,-322815.0,,,,,,,,,0.0,-322815.0,,,36427923.0,39379514.0,,,14.09,11.07,10.42
10,2017,June,UM SHORE REGIONAL HEALTH AT DORCHESTER,0.661,name_history,,,49851200.0,52640771.0,2789571.0,5072662.0,1784904.0,736454.0,-1048450.0,42072925.0,43310094.0,1237169.0,,,,,,,42147750.0,335238.0,1497582.0,9767967.0,0.48,12.42,,0.0,-14546.0,4.23,1.69,-0.03,-751000.0,,,,,,,,,0.0,-751000.0,,,40362846.0,42908878.0,,,4.23,1.69,-0.03
10,2018,June,UM SHORE REGIONAL HEALTH AT DORCHESTER,0.661,name_history,,,51060002.0,53538343.0,2478341.0,4023700.0,4902312.0,4322104.0,-580208.0,42857327.0,44129413.0,1272086.0,,,,,,,42933336.0,287634.0,1483712.0,7129280.0,0.4,9.94,,0.0,4175014.0,11.42,9.73,9.43,-147090.0,,,,,,,,,0.0,-147090.0,,,38031023.0,40094943.0,,,11.42,9.73,9.43
