fiscal_year,hosp_num,volume,revenue,volume_md_resident,volume_nonmd_resident,revenue_md_resident,revenue_nonmd_resident,medicare_volume_md_resident,medicare_volume_nonmd_resident,medicare_revenue_md_resident,medicare_revenue_nonmd_resident,medicare_ffs_volume_md_resident,medicare_nonffs_volume_md_resident,medicare_ffs_revenue_md_resident,medicare_nonffs_revenue_md_resident,medicaid_volume,medicaid_revenue,kaiser_volume,kaiser_revenue,revenue_inpatient,revenue_outpatient,outpatient_revenue_share,inpatient_admissions,inpatient_admissions_medicare,medicare_revenue_share,medicare_volume_share,md_resident_revenue_share,medicare_advantage_share_of_medicare_revenue,medicaid_revenue_share
2024,63,85235089.37,487466802.87,81404215.83,3830873.33,471526608.71999997,15940194.15,48075196.59,1722381.73,254073025.53,7893703.58,35441503.57,12633692.78,183155291.68,70917733.85,,,,,306280138.28,181186664.59,0.3716902638769429,13676.0,7222.0,0.5388307273256611,0.5905737939960941,0.96729993908067,0.27912342800682827,
2024,65,29104474.0,163546915.0,26985182.0,2119292.0,155969869.0,7577046.0,11967628.0,760275.0,68214615.0,2669709.0,8966190.0,3001438.0,48950616.0,19263999.0,,,,,99476776.0,64070139.0,0.3917538829760256,5898.0,2600.0,0.4373576475851243,0.44348887474614773,0.9536705048823453,0.2824028106000452,
2024,87,2306743.89,18876367.2,2258485.56,48258.33,18421916.42,454450.78,270846.62,5508.98,2239846.23,55890.89,199698.39,71148.23,1685465.37,554380.86,,,,,,18876367.2,1.0,,,0.12158595115371823,0.11992399898275195,0.975924881351111,0.24750844614900194,
2024,88,1814809.75,9099939.87,1751030.28,63779.23,8794344.59,305595.28,550026.73,14595.93,2606548.81,81327.38,458173.66,91852.97,2142097.13,464451.68,,,,,,9099939.87,1.0,,,0.29638920596355667,0.31411605857552616,0.9664178791985799,0.1781864503047614,
2024,89,910867.03,46434233.339999996,869013.41,41853.62,44315572.24,2118661.1,365472.71,21115.14,18073634.65,1022564.67,318345.04,47127.67,15442426.620000001,2631208.03,,,,,46434233.339999996,,,,,0.4078393606680413,0.4205604951481704,0.9543728635619594,0.14558267227118038,
2024,91,0.0,-4797.18,0.0,0.0,0.0,-4797.18,0.0,0.0,0.0,-4797.18,0.0,0.0,0.0,0.0,,,,,-4797.18,,,,,,,-0.0,,
2024,333,2360161.07,24028993.88,2141935.54,218225.3,21827246.37,2201747.49,403103.54,25546.36,4158882.89,246110.75,299458.0,103645.4,3102104.39,1056778.49,,,,,,24028993.88,1.0,,,0.19053630584002978,0.1881959248876369,0.908371215166334,0.25410152628750743,
2024,2001,15067784.91,147461509.08,14455013.709999999,612770.95,142170343.57,5291165.51,4135900.56,137579.36,50165418.8,1594897.79,3158258.65,977641.71,37057506.84,13107911.96,,,,,87090550.14,60370958.94,0.4094014724021839,1891.0,850.0,0.3528543122307375,0.2861222163448228,0.9641183279419073,0.26129378112557494,
2024,2004,28364422.0,319991753.25,28117256.41,247163.85,316774215.63,3217533.68,15873261.3,101560.85,185604076.62,1626543.77,10721560.03,5151700.12,128205875.62,57398198.06,,,,,200477366.32,119514386.93,0.3734920844557734,8060.0,5125.9800000000005,0.5859191419695285,0.5645380569334147,0.989944935807498,0.30925074009831843,
2024,3028,744355.0,55268730.48,619048.0,125307.0,45761297.48,9507433.0,506981.0,95173.0,37729237.48,7261356.0,485269.0,21712.0,36109989.0,1619248.48,,,,,55268730.48,,,270.0,215.0,0.8244791900074421,0.8189688037115054,0.8279780824088145,0.04291760417523286,
2024,3029,1971971.26,57253246.42,1908994.65,62976.61,55369732.11,1883514.31,948098.67,40073.74,27561145.05,1226619.23,835696.12,112402.55,24045890.57,3515254.48,,,,,49265444.1,7987802.32,0.139517019897926,,,0.49776554806596846,0.4966481545665935,0.9671020522367786,0.1275438474570925,
2024,3030,606815.0,28272488.0,557201.0,49614.0,27207693.0,1064795.0,467419.0,47004.0,22990471.0,920751.0,467260.0,159.0,22984573.0,5898.0,,,,,28272488.0,,,8.0,4.0,0.8449989126237201,0.8388696359123547,0.9623381217811464,0.0002565410686888494,
2024,4000,2991673.4,215215443.46,2761055.02,230618.33,200630560.7,14584882.63,583198.9400000001,41500.38,36026244.0,2142223.4,399799.39,183399.54,25496391.59,10529852.39,,,,,199284809.74,15930633.719999999,0.07402179631667961,7890.0,1050.0,0.17956508656659503,0.21122322292585102,0.9322312445356146,0.2922828255424018,
2024,4003,1267575.0,28503187.0,1147843.0,119732.0,25296133.0,3207054.0,238852.0,41362.0,3252813.0,524421.0,186350.0,52502.0,2743880.0,508933.0,,,,,25543692.0,2959495.0,0.10383031904467385,1435.0,137.0,0.1285893381411301,0.2080876914351527,0.887484371484494,0.1564593476477129,
2024,4020,142397.0,9087801.3,138929.56,3467.33,8806421.46,281379.81,24360.780000000002,311.05,1619686.25,19924.0,21338.55,3022.19,1318794.09,300892.1,,,,,7906078.96,1181722.34,0.13003391040250847,652.0,101.0,0.1839210464042451,0.1753462690013558,0.9690376328980697,0.18577184315789552,
2024,4022,639246.57,6927753.64,370865.35,268381.21,6212877.01,714876.63,130240.26999999999,407.48,2357116.17,36973.31,113021.47,17218.77,1968959.7,388156.47000000003,,,,,6095258.21,832495.43,0.12016816319698113,370.0,74.0,0.37939205398820536,0.35117939705070855,0.8968097500072189,0.1646743062307362,
2024,5033,2944757.18,67965550.57,2848977.18,95779.76,64998949.71,2966600.86,2225030.99,60563.630000000005,55229120.42,2479004.68,1869846.3699999999,355184.53,47144604.85,8084515.57,,,,,65489078.46,2476472.11,0.036437166906334376,947.0,783.0,0.849692505285252,0.7809929140955774,0.9563514039815717,0.1463813927964055,
2024,5034,6940431.28,69383002.8,6867260.05,73171.08,68383862.75,999140.05,36151.18,0.0,44659.61,0.0,36088.68,62.5,44454.01,205.6,,,,,47742204.15,21640798.65,0.311903460165607,450.0,0.0,0.0006530723507571967,0.005264280038441241,0.9855996424242395,0.004603712392472751,
2024,5050,77573888.97,529496805.39,74459381.97,3114507.0,512462055.89,17034749.5,26258219.0,868996.0,162770591.5,4375533.0,21694238.0,4563981.0,131028621.11,31741970.39,,,,,356543005.0,172953800.39,0.32663804319387946,17415.0,4503.0,0.31762467021546414,0.35265158406202657,0.9678284187428609,0.19501047515699418,
2024,8992,39213357.28,274780143.14,35041669.92,4171687.22,247897655.63,26882487.03,10996332.0,956031.49,80278170.9,6241066.9,8164011.47,2832320.36,58181146.96,22097023.919999998,,,,,243174478.77,31605664.37,0.11502164606522158,3477.0,1194.56,0.32383594228022594,0.3138073049915881,0.9021672847142255,0.27525569743642475,
2025,1,90827854.0,540192014.0,74006301.0,16821553.0,455951089.0,84240925.0,42110597.0,8802264.0,239971612.0,37020104.0,29228466.0,12882131.0,170249958.0,69721654.0,,,,,296715143.0,243476871.0,0.4507228257543252,15667.0,7363.0,0.5263099876048327,0.5690136708764839,0.844053738639683,0.29054125785511664,
2025,2,459140548.81,1998942547.6,426938434.96,32202113.29,1880321207.94,118621337.78,183938338.22,14990086.1,714543715.41,50914273.27,136413265.93,47525072.08,514774360.23,199769355.18,,,,,1377316663.6,621625884.0,0.3109773638798902,20248.0,6378.18,0.38001151739006533,0.4308310593709682,0.9406579544757698,0.27957611391959947,
2025,3,59655577.53,484325106.98,54076361.13,5579216.19,442975467.46,41349639.38,23086846.68,1586078.43,171909025.96,11984387.9,14879106.3,8207740.19,107469396.9,64439628.79,,,,,353698687.96999997,130626419.01,0.2697081301948573,10616.0,3592.0,0.3880779830669136,0.42693047752416324,0.9146242081525879,0.37484726837434285,
2025,4,77323905.0,638008057.0,69352341.0,7971564.0,583316152.0,54691905.0,27594007.0,3500977.0,202161264.0,24229571.0,14254354.0,13339653.0,104877557.0,97283707.0,,,,,466694298.0,171313759.0,0.2685134727068188,20496.0,6188.0,0.3465723747008466,0.39788140677183487,0.9142770935257954,0.48121833567483036,
2025,5,68786311.0,464628163.0,65756095.41,3030212.32,445805858.93,18822298.65,32835368.25,1424294.92,206377978.97,7442273.8,25603381.31,7231986.72,158680111.78,47697867.19,,,,,280705818.0,183922345.0,0.3958484647431929,14031.0,6825.0,0.46293240619434134,0.4993509429850741,0.9594895325576723,0.23111897610419746,
2025,6,4525899.23,38346876.08,4380280.3,145618.8,37040662.53,1306213.55,1333894.54,28960.67,12819664.049999999,302426.48,878316.3,455578.19,8637211.01,4182453.04,,,,,,38346876.08,1.0,,,0.3460970504946311,0.30452264436136656,0.9659368980337552,0.3262529364020269,
2025,8,137149727.4,717488069.59,128142731.37,9006995.89,681304705.1,36183364.49,55725853.81,3526983.48,255725052.69,13004931.98,38805362.78,16920490.87,169831247.09,85893805.6,,,,,244306146.3,473181923.29,0.6594979670677927,9335.0,3167.0,0.3753460834421588,0.43487331052041395,0.9495693851597051,0.33588342126230336,
2025,9,748947748.62,3311615589.4,600493582.88,148454165.39,2738165529.95,573450059.45,226952662.42,57519842.81,910185566.1,206974874.85,188794476.09,38158186.01,740602977.85,169582588.25,,,,,1962624063.3,1348991526.1,0.40735148439871033,39986.0,10946.0,0.33240706456363156,0.37794352660943126,0.8268367677439584,0.18631649914712925,
2025,10,2140817.51,17496640.64,2064217.28,76599.99,16980730.21,515910.43,699036.58,19417.57,5886562.33,96094.21,481345.77999999997,217690.68,4064215.24,1822347.09,,,,,,17496640.64,1.0,,,0.3466613188715163,0.33864486397478466,0.9705137437171483,0.309577472867768,
2025,11,77976231.21,568926838.38,76871371.42,1104859.56,561770620.53,7156217.85,35720666.38,416939.54,261698102.0,2541886.24,23528515.4,12192150.8,163450270.14,98247831.86,,,,,279740510.21,289186328.17,0.5083014346685566,9596.0,4857.0,0.4658451197627638,0.46468100828895037,0.9874215498949266,0.3754243195084388,
2025,12,158178747.7,994389632.55,151546198.47,6632549.23,963621811.5600001,30767820.97,79316912.28999999,2517697.32,471002636.31,11473806.03,55824391.53,23492520.759999998,323692702.38,147309933.93,,,,,571072154.93,423317477.62,0.42570584382949583,17023.0,8198.0,0.4887837019250295,0.5233843744731184,0.9690585863097755,0.3127581940603937,
2025,13,2512486.65,34392969.75,2482171.29,30315.23,34067583.839999996,325385.91,668568.5,3227.35,10253267.27,43801.86,362307.34,306261.09,5538006.86,4715260.41,,,,,,34392969.75,1.0,,,0.30096843140255997,0.2693482527549499,0.990539173779839,0.45987881577966516,
2025,15,135186041.27,743866298.28,132276730.07000001,2909309.11,729167263.81,14699032.19,66076351.76,727903.5,340979744.82,3553371.86,43480402.56,22595947.96,220399043.09,120580700.62,,,,,429623165.39,314243132.89,0.4224457185607234,18962.0,9482.13,0.46762898136476067,0.499531185303967,0.9802396821794619,0.35363009812695306,
2025,16,63641194.86,414760513.67,60397306.86,3243888.0,396699272.4,18061241.27,27156794.0,1632595.0,159383302.98,8261408.08,20820852.0,6335942.0,116296941.92,43086361.06,,,,,282618679.22,132141834.45,0.31859791396424325,11152.0,4041.0,0.40177362064655,0.4496358432495843,0.9564538072581078,0.2703317113801227,
2025,17,18641450.09,98800081.98,13601362.77,5040087.32,70370101.87,28429980.11,8214183.8,3018169.54,39354045.38,15849221.58,6087418.71,2126765.09,29098813.73,10255231.65,,,,,29823588.42,68976493.56,0.6981420680800937,1589.0,694.0,0.5592438313177619,0.603923587577394,0.7122474036432981,0.2605890080924636,
2025,18,41459427.49,241848927.07,40064999.51,1394426.86,232789065.63,9059860.25,19887906.63,671642.42,113861175.95,4380090.71,15685287.69,4202618.3,88730415.4,25130759.84,,,,,112235968.73,129612958.34,0.5359252981200335,5907.0,3477.71,0.48911737173675257,0.49639103639664567,0.9625391704244455,0.22071403733820297,
2025,19,118963838.0,650221991.0,89956611.0,29007227.0,522237648.0,127984343.0,52727108.0,20035625.0,274103781.0,81927325.0,38038886.0,14688222.0,193504759.0,80599022.0,,,,,381683837.0,268538154.0,0.412994573725514,16739.0,7282.0,0.5248640768235078,0.586139333328153,0.8031682336625247,0.2940456410559327,
2025,22,92324690.77,465603383.84,79607829.89,12716860.64,410290854.79,55312529.05,43215417.18,6476231.63,216959917.02,26001954.18,33541638.78,9673778.23,168388335.54,48571581.48,,,,,276702379.43,188901004.41,0.40571226706314906,11201.0,6659.0,0.5287954008408182,0.5428538529402689,0.8812024762495979,0.22387352533658336,
2025,23,150203182.0,791316592.0,146506649.0,3696533.0,773203396.0,18113196.0,68821962.0,1698268.0,353309185.0,7915553.0,53831835.0,14990127.0,274284733.0,79024452.0,,,,,453184302.0,338132290.0,0.42730342497355345,24354.0,12180.0,0.4569421019459671,0.46975316458162936,0.9771100515481167,0.2236693959711237,
2025,24,102740712.31,524653147.62,99058048.17,3682662.48,507383420.11,17269725.64,55675837.92,1673136.98,276324125.08,6886114.58,39897537.22,15778299.73,186349326.23,89974797.88,,,,,315042956.96,209610190.66,0.3995214583403551,8331.0,5072.85,0.544606138332414,0.5620526443691991,0.967083533972223,0.32561325528109764,
2025,27,68176421.3,406068200.16,50531090.49,17645330.87,304233102.8,101835097.36,64719024.86,23450884.75,182978192.95,58444665.33,52019746.96,12699277.9,146181833.87,36796359.08,,,,,205043380.60999998,201024819.55,0.49505186436857584,8588.0,3915.0,0.6014407744126652,1.2807763345777736,0.7492167637853082,0.20109696399753413,
2025,28,43979184.45,256129030.48,43204749.34,774433.88,251874283.88,4254745.4,21356013.09,381616.21,112622099.56,1875215.75,17304592.78,4051419.54,89335516.91,23286581.93,,,,,98759994.26,157369036.22,0.6144131179705857,5357.0,2377.7799999999997,0.44713615786856725,0.49429781253766203,0.9833882688267458,0.20676742860395667,
2025,29,128382330.05,867460832.95,114144614.95,14237714.85,797343162.11,70117670.84,53154947.5,5696270.58,360503383.44,26943405.74,40840396.13,12314551.13,267439686.6,93063696.84,,,,,520018072.88,347442760.07,0.400528469842772,16050.0,7275.0,0.4521307770245424,0.46568072898825785,0.9191690642659349,0.2581493021007637,
2025,30,4218999.31,59088059.41,4060789.89,158209.24,57216635.81,1871423.6,2306758.61,41456.76,31330840.45,672396.09,1870263.16,436495.21,24828915.37,6501925.08,,,,,12591881.700000001,46496177.71,0.7868963403819459,492.0,366.0,0.5475827092323413,0.5680566275247498,0.9683282270785952,0.20752475792586025,
2025,32,29250957.0,208548849.52,25798262.04,3452694.6,180768130.45,27780719.07,14112125.85,1668571.21,87184500.04,12436678.92,10525060.78,3587064.91,63930036.28,23254463.76,,,,,109678220.83,98870628.69,0.4740885836462897,6470.0,2780.0,0.4823001699633942,0.5470184707837784,0.8667903508749117,0.26672704149626275,
2025,33,39992180.52,290567423.01,38539599.66,1452580.61,280682428.99,9884994.02,22430954.59,604292.02,156437103.24,3770588.24,17181104.04,5249850.31,118937606.22,37499497.02,,,,,176234081.11,114333341.9,0.3934830020365538,9312.0,5493.0,0.5573455517073833,0.5820235494890452,0.9659803775743305,0.23970973792879344,
2025,34,22261932.1,241447814.48,21721474.5,540456.43,236589184.53,4858628.67,8164000.97,138014.26,84420083.25,1489245.64,5141042.54,3022957.83,53268891.04,31151191.55,,,,,152274653.26,89173161.22,0.3693268518998607,6673.0,2770.02,0.3568213966234596,0.37584929927293836,0.9798771011431026,0.36900214203472725,
2025,35,25079924.31,197205653.8,24268910.14,811013.96,190849738.82,6355914.98,11747284.86,332078.34,95106523.01,2507259.88,8707180.94,3040103.68,70525014.34,24581508.67,,,,,110349816.29,86855837.51,0.4404327961006968,5119.0,2896.0,0.4983319526556951,0.4840466585534112,0.9677701178565297,0.2584629097145668,
2025,37,35825415.34,320559043.52,34984104.22,841310.95,313753357.26,6805686.26,20853007.11,451878.9,180335269.49,3533076.91,16477393.18,4375613.79,142833249.69,37502019.8,,,,,167057321.72,153501721.8,0.4788563133781091,6980.0,4035.0,0.5747676170379922,0.596070917776382,0.9787693206678308,0.2079572116206562,
2025,38,30046631.58,285799427.42,28962891.57,1083739.81,278013018.32,7786409.1,11300242.54,526233.11,108955702.63,3808650.55,7166100.05,4134142.31,66296467.58,42659235.05,,,,,154196573.34,131602854.08,0.4604727702501707,4154.0,1637.0,0.39190863538839477,0.3901627885699397,0.9727556868455254,0.3915282451517517,
2025,39,31041050.0,197883196.0,30677991.0,363059.0,195136395.0,2746801.0,14810744.0,186506.0,94418661.0,1385227.0,12100891.0,2709853.0,76918172.0,17500489.0,,,,,90737100.0,107146096.0,0.5414613174127226,5218.0,2754.0,0.48385982020422175,0.48278076618511295,0.9861190790551008,0.18534989603379357,
2025,40,40873974.0,322316773.0,40070889.0,803085.0,317163220.0,5153553.0,20326832.0,223817.0,170323596.0,1609842.0,14238163.0,6088669.0,117260119.0,53063477.0,,,,,186568148.0,135748625.0,0.42116525223463935,8094.0,4581.0,0.5370219031071761,0.5072718002338306,0.9840109065624084,0.3115450721225966,
2025,43,74640927.82,554612092.62,73520002.04,1120925.6,546754449.75,7857642.87,35536984.269999996,475300.21,265568013.62,3413610.3,24568810.18,10968173.91,182320759.26,83247254.36,,,,,341833818.29,212778274.33,0.3836524251118122,15592.0,7878.0,0.48571715098327833,0.48336484336147595,0.985832182574887,0.3134686787962277,
2025,44,78826912.56,534931448.87,75713682.64,3113229.69,517532892.12,17398556.75,31638425.91,1166754.74,198808071.77,6226270.95,25688044.17,5950381.56,159868070.4,38940001.37,,,,,280636350.97,254295097.9,0.47537885169619043,12478.0,5149.0,0.38414577082359147,0.4178693309693171,0.9674751656744933,0.19586730570501923,
2025,45,953286.0,6563412.0,928174.0,25112.0,6368100.0,195312.0,485972.0,11471.0,2891200.0,77169.0,330623.0,155349.0,1984454.0,906746.0,,,,,,6563412.0,1.0,,,0.45401297090183884,0.5235785531592136,0.9702423068976929,0.3136227172108467,
2025,48,63478972.0,401343341.11,60782124.08,2696847.88,389228699.76,12114641.35,25924038.65,1123956.4,155819672.23,4629637.15,20639253.53,5284785.1,121299949.65,34519722.58,,,,,250914771.65,150428569.46,0.37481267047799505,14206.0,6768.0,0.4003293496242159,0.4265076129271065,0.969814769278358,0.22153635729028257,
2025,49,60869832.59,459407671.25,58624703.27,2245129.2,444147104.33,15260566.92,27311803.03,813899.13,240304656.18,6850651.35,20020236.49,7291566.38,176204588.64000002,64100067.54,,,,,271985601.1,187422070.15,0.40796460720833033,13377.0,7853.0,0.5410474454010047,0.4658753308176872,0.9667820807639593,0.2667450084362323,
2025,51,46128830.86,326288251.38,43496064.62,2632765.64,306844633.11,19443614.08,17413792.45,874122.19,132654117.06,6753188.67,11838392.69,5575399.37,88715306.02,43938808.9,,,,,200372217.05,125916034.33,0.38590428493043216,9902.0,4717.8,0.4323168885683105,0.40035328717975405,0.9404096893229672,0.3312283845674107,
2025,55,7334165.09,44865831.94,6906754.7,427410.21,42229151.6,2636680.28,1487838.0,111402.11,7982138.35,480597.84,1082554.68,405283.24,5475746.5200000005,2506391.75,,,,,,44865831.94,1.0,,,0.1890196238278204,0.2154178141001591,0.941231885691408,0.31400003859867953,
2025,60,7852443.08,69639731.37,7033488.08,818955.0,62609950.76,7029780.61,3215896.0,288843.0,29011283.0,2257624.45,2034636.0,1181260.0,18762175.33,10249107.67,,,,,38300802.24,31338929.13,0.450015077793658,1861.0,871.0,0.4633653700065616,0.45722633825804393,0.899055029769567,0.3532800555563158,
2025,61,20017319.36,140018931.2,13860259.790000001,6157059.33,99692539.65,40326391.55,6595083.5,3609381.27,45758596.34,22836365.91,5806548.69,788534.55,40018256.35,5740339.99,,,,,47968732.29,92050198.91,0.6574125235859535,2728.0,1268.0,0.4589971977908178,0.47582683152578914,0.7119932911614741,0.12544834083955644,
2025,62,47642622.98,361328378.21999997,44307806.57,3334815.15,337292588.73,24035788.22,20528857.44,1337507.3699999999,150414715.22,8676312.76,14153066.02,6375790.7,101322611.24,49092103.410000004,,,,,211169472.21,150158906.01,0.41557462701856634,8730.0,4021.91,0.445947288039601,0.46332371266375694,0.9334793751644788,0.3263783289965797,
2025,63,89984713.0,506646499.32,86564611.18,3420101.72,490045399.76,16601099.56,52400396.77,1994994.14,269578639.55,9039383.92,38354889.019999996,14045507.63,191289152.05,78289487.5,,,,,322565929.11,184080570.21,0.3633313769207235,13263.0,7617.0,0.5501095198159728,0.6053327804019139,0.967233367678882,0.29041428367873073,
2025,65,32493569.0,180505379.0,30120850.0,2372719.0,172401882.0,8103497.0,13552854.0,724665.0,74723289.0,2692399.0,9935253.0,3617601.0,52930569.0,21792720.0,,,,,105565848.0,74939531.0,0.4151650849141731,5759.0,2881.0,0.43342501910739,0.44994925442011097,0.9551066176260598,0.2916456206846034,
2025,87,2225970.83,22651442.66,2179733.84,46236.99,22140923.95,510518.71,281395.1,5072.32,2751403.65,63397.01,188930.88,92464.22,1874146.03,877257.62,,,,,,22651442.66,1.0,,,0.12426778829164443,0.12909608266668007,0.9774619781325663,0.31884002916111565,
2025,88,1973685.33,9274921.0,1919464.2,54220.95,8999427.19,275493.81,585949.48,18108.79,2569122.4699999997,78511.74,467834.83,118114.58,2035220.3,533902.17,,,,,,9274921.0,1.0,,,0.28547622151493846,0.3052672094639744,0.9702969103456514,0.20781499373208165,
2025,89,933679.02,45825527.81,895091.78,38587.24,43937404.07,1888123.74,467458.52,28588.6,22846498.52,1370868.67,413024.27,54434.25,20006978.88,2839519.64,,,,,45825527.81,,,,,0.5199783419976637,0.5222464672840589,0.9587975560733645,0.1242868633683303,
2025,333,2613672.82,24873230.23,2391740.3,221932.34,22736720.85,2136509.37,468993.42,28355.92,4421133.48,263910.33,336932.24,132061.07,3172557.17,1248576.32,,,,,,24873230.23,1.0,,,0.19444903727179288,0.1960887726815491,0.9141040644804099,0.2824109078923353,
2025,2001,14448533.93,156242273.29,13863054.46,585479.3,151164497.77,5077775.52,4354089.42,161135.97,59159188.53,1918476.69,3466891.08,887198.23,46794068.3,12365120.23,,,,,95764294.78,60477978.51,0.38707820384658204,1879.0,979.0,0.391356366096039,0.31407864930222595,0.9675006295474519,0.20901436509274582,
2025,2004,28096098.25,328543893.67,27759426.28,336670.45,324736257.13,3807634.94,15600099.209999999,135763.03,188132135.52,1662559.75,9852542.13,5747556.19,121352092.22,66780042.45,,,,,196068644.75,132475248.92,0.4032193307268172,7618.0,4974.11,0.5793382518561395,0.561974842442601,0.9884105697492447,0.354963506183667,
2025,3028,829402.0,60332899.0,663630.0,165772.0,47870062.0,12462837.0,525993.0,139121.0,37905730.0,10551254.0,504415.0,21578.0,36378450.0,1527280.0,,,,,60332899.0,,,226.0,166.0,0.7918462691775916,0.7925997920528005,0.7934321538237372,0.04029153376019932,
2025,3029,2006926.56,56466119.300000004,1957430.44,49496.12,55095733.230000004,1370386.07,985474.03,33956.090000000004,28248402.05,1027269.15,891188.98,94285.05,25421963.93,2826438.12,,,,,48261329.89,8204789.41,0.14530464483327793,,,0.5127148763421584,0.5034528991998306,0.9757308260778601,0.10005656656249694,
2025,3030,1158327.0,52317658.0,1124315.0,34012.0,50658086.0,1659572.0,853576.0,26796.0,38399091.0,1333925.0,852737.0,839.0,38354455.0,44636.0,,,,,52317658.0,,,174.0,19.0,0.7580051682173701,0.7591964885285707,0.9682789317518762,0.0011624233500735733,
2025,4000,2819886.74,217367053.18,2655991.46,163895.23,206081942.22,11285110.84,600582.18,38398.88,39827605.160000004,2239505.0100000002,427381.18,173201.0,28982917.55,10844687.6,,,,,200882071.75,16484981.43,0.07583937486767561,7491.0,1118.0,0.19326101419154224,0.2261235358038388,0.9480826979300543,0.2722907279117959,
2025,4003,1286411.54,30896262.42,1142054.61,144356.79,26933870.33,3962392.09,221296.38,39430.68,3389606.46,716781.4,172724.38,48571.94,2639613.48,749992.98,,,,,28274354.42,2621908.0,0.08486165622100512,1340.0,131.0,0.12584921581895803,0.19377040122450886,0.8717517337166635,0.22126255329357614,
2025,4020,83964.21,10295887.709999999,77611.47,6352.64,9989077.06,306810.62,11273.08,236.09,1752712.44,12571.68,6947.88,4325.15,1348370.7,404341.74,,,,,8485296.67,1810591.04,0.17585574852777797,657.0,83.0,0.17546290107406579,0.1452501801602263,0.9702006608228637,0.23069485374337848,
2025,4022,1774875.79,28720774.75,1739898.65,34977.08,28041784.32,678990.4299999999,666060.74,1715.33,9388262.56,110996.73999999999,524647.85,141412.82,6243202.55,3145060.01,,,,,23849833.97,4870940.78,0.16959642706017183,1155.0,262.0,0.33479547709466156,0.38281582665748953,0.976358909677393,0.3349991534535864,
2025,5033,2862121.87,70446164.64,2779742.15,82379.48,67825951.98,2620212.66,2010727.3900000001,74199.29,53520361.839999996,2343449.87,1637237.67,373489.59,43953768.98,9566592.86,,,,,68512301.14,1933863.5,0.02745165063112512,840.0,672.0,0.7890838282046033,0.7233503258566627,0.9628054604052608,0.17874678965361793,
2025,5034,7515943.58,76860106.79,7362623.54,153319.92,75594932.53,1265174.26,4705.83,0.0,8577.88,0.0,4555.82,150.01,7209.0,1368.88,,,,,54052917.93,22807188.86,0.2967363670507854,458.0,0.0,0.00011347162717019227,0.0006391512447205741,0.9835392596648771,0.15958255419754067,
2025,5050,77030248.28,562564481.08,74046336.28,2983912.0,544738434.11,17826046.97,26216545.0,915348.0,171862413.1,5035796.04,21088182.0,5128363.0,133832679.6,38029733.5,,,,,370381133.89,192183347.19,0.34162012294315186,17466.0,4675.0,0.31549529524347003,0.3540559373641977,0.9683128822214692,0.2212801089780579,
2025,8992,39361200.519999996,285922097.16,35315579.64,4045620.7800000003,262417763.48,23504333.29,8424104.96,1110501.52,88691006.08,6373424.7299999995,4464094.2700000005,3960010.58,58488983.16,30202022.919999998,,,,,253381366.16,32540731.0,0.11380978008772243,3385.0,1157.18,0.33797638126261803,0.23853792138975638,0.9177946233835604,0.3405308413432308,
2026,1,73197748.0,439650915.0,58709801.0,14487947.0,368233170.0,71417745.0,32720419.0,7967993.0,187979619.0,31649059.0,22441804.0,10278615.0,129161882.0,58817737.0,3093644.0,25370527.87,22936.0,165810.28,233850398.0,205800517.0,0.4680998264270643,11403.0,5235.0,0.5104907279265471,0.5573246449941126,0.837558065812282,0.3128942239211582,0.05770607316943717
2026,2,370633534.8,1627031101.2,345956756.15,24676778.66,1534716516.15,92314585.05,139608039.31,10240840.07,544561594.33,36090969.75,108526148.56,31081890.73,411057217.24,133504377.09,29941630.689999998,189856559.27,3609371.43,16288013.19,1089202750.16,537828351.04,0.33055812555969594,15321.0,4563.96,0.3548287834264603,0.40354187865453545,0.943261941961703,0.24515936944517133,0.11668895519573858
2026,3,49819238.95,386603007.39,45367200.3,4452038.67,354738917.57,31864089.82,20503283.12,1477542.7,146681799.17,10049545.16,13826897.14,6676385.98,98542017.66,48139781.51,5367350.89,51723680.96,1012938.17,8352768.29,267764167.36,118838840.03,0.30739243554336076,7436.0,2700.0,0.41349226686146023,0.4519406748579987,0.9175793017361193,0.32819192144082837,0.1337901670998173
2026,4,65996553.0,506904840.0,58638605.0,7357948.0,460259012.0,46645828.0,19572438.0,2364967.0,137417611.0,15898377.0,10704655.0,8867783.0,74609792.0,62807819.0,2264539.0,24784349.0,9985239.0,69635636.0,363112905.0,143791935.0,0.28366652604855774,15140.0,3991.0,0.29856582362802275,0.3337807575742977,0.9079791228665325,0.457058004013765,0.04889349448705205
2026,5,55564152.0,386469623.0,52781590.96,2782561.0500000003,370628051.03000003,15841571.97,26731426.7,1256260.73,174593221.36,6234208.23,20066243.73,6665182.98,131682954.52,42910266.839999996,2113653.16,19320458.52,193178.1,1608980.89,231341567.0,155128056.0,0.40139779886400023,10740.0,5463.0,0.47107395372474864,0.506453598950023,0.9590095287515005,0.2457728112566397,0.04999217886783303
2026,6,3109213.58,30711501.9,3001298.68,107914.9,29653940.35,1057561.55,1139186.71,26283.05,9985939.7,219805.38,756374.84,382811.88,6641839.97,3344099.73,306553.83,3178600.92,18456.18,176285.49000000002,,30711501.9,1.0,,,0.33674916662466403,0.37956459235173484,0.9655646424117084,0.3348808254870596,0.10349871296916287
